The GSE3397 mRNA expression profile dataset.;;;;;
ID;adj.P.Val;P.Value;logFC;Gene.symbol;Gene.title
207199_at;0,866;0,03325079;1,1256318;TERT;telomerase reverse transcriptase
204253_s_at;0,866;0,03325816;-0,51875081;VDR;vitamin D (1,25- dihydroxyvitamin D3) receptor
200753_x_at;0,866;0,03326978;-0,56616708;MIR636///SRSF2;microRNA 636///serine and arginine rich splicing factor 2
234367_x_at;0,866;0,03328332;1,00075;TMPRSS6;transmembrane protease, serine 6
1563809_a_at;0,866;0,03328747;-0,971388;MCF2L;MCF.2 cell line derived transforming sequence like
227232_at;0,866;0,03328852;-1,0898255;EVL;Enah/Vasp-like
218590_at;0,866;0,03331316;-0,76309337;C10orf2;chromosome 10 open reading frame 2
209672_s_at;0,866;0,03334829;-0,73425997;MIOS;meiosis regulator for oocyte development
226601_at;0,866;0,033357;-0,44672841;SLC30A7;solute carrier family 30 member 7
224288_x_at;0,866;0,03336536;-0,45962757;FKSG49;FKSG49
201329_s_at;0,866;0,03340522;0,84985934;ETS2;ETS proto-oncogene 2, transcription factor
223758_s_at;0,866;0,03341141;-1,06830498;GTF2H2C///GTF2H2B///GTF2H2;GTF2H2 family member C///general transcription factor IIH subunit 2B (pseudogene)///general transcription factor IIH subunit 2
212029_s_at;0,866;0,03342868;1,23024165;PTOV1-AS2;PTOV1 antisense RNA 2
228113_at;0,866;0,03346275;-1,34515302;RAB37;RAB37, member RAS oncogene family
232689_at;0,866;0,03348487;0,62554952;LOC284561;uncharacterized LOC284561
207442_at;0,866;0,03348596;-2,33326432;CSF3;colony stimulating factor 3
206732_at;0,866;0,03352499;1,1495323;SLITRK3;SLIT and NTRK like family member 3
203595_s_at;0,866;0,03352853;-0,64589988;IFIT5;interferon induced protein with tetratricopeptide repeats 5
238127_at;0,866;0,03352959;-1,67140706;GAS6-AS1;GAS6 antisense RNA 1
222667_s_at;0,866;0,03353429;-0,3005695;ASH1L;ASH1 like histone lysine methyltransferase
1564684_at;0,866;0,03354919;-0,90203729;BTN2A2;butyrophilin subfamily 2 member A2
223115_at;0,866;0,03357885;-0,6020747;MED17;mediator complex subunit 17
200697_at;0,866;0,03358149;0,37785872;HK1;hexokinase 1
204956_at;0,866;0,03358596;-0,54604612;MTAP;methylthioadenosine phosphorylase
1559645_at;0,866;0,03358721;0,64620453;LINC00184;long intergenic non-protein coding RNA 184
228948_at;0,866;0,03358977;-0,72372399;EPHA4;EPH receptor A4
1569670_at;0,866;0,03359586;0,65935135;PP12613;uncharacterized LOC100192379
225754_at;0,866;0,03362928;-0,42101288;AP1G1;adaptor related protein complex 1 gamma 1 subunit
242429_at;0,866;0,03363237;-0,43395812;ZNF567;zinc finger protein 567
201081_s_at;0,866;0,03363724;-0,39196702;PIP4K2B;phosphatidylinositol-5-phosphate 4-kinase type 2 beta
220656_at;0,866;0,03368937;1,59337387;NAA16;N(alpha)-acetyltransferase 16, NatA auxiliary subunit
213725_x_at;0,866;0,03369721;-1,31105116;XYLT1;xylosyltransferase 1
218244_at;0,866;0,03372469;-0,6710172;NOL8;nucleolar protein 8
234967_at;0,866;0,03374202;-0,84835294;IL6ST;interleukin 6 signal transducer
236037_at;0,866;0,03376963;1,33662544;ARFGEF3;ARFGEF family member 3
229738_at;0,866;0,03380671;1,01134156;DNAH10;dynein axonemal heavy chain 10
204075_s_at;0,866;0,03381345;-0,58814781;CEP104;centrosomal protein 104
227045_at;0,866;0,03381372;-0,80961455;ZNF614;zinc finger protein 614
243426_at;0,866;0,03391086;-0,78518488;LINC00667;long intergenic non-protein coding RNA 667
204488_at;0,866;0,03394556;-0,42164554;DOLK;dolichol kinase
216536_at;0,866;0,03396053;0,77567161;OR7E19P;olfactory receptor family 7 subfamily E member 19 pseudogene
236188_s_at;0,866;0,03398478;1,26680275;NAP1L4;nucleosome assembly protein 1 like 4
223150_s_at;0,866;0,0340146;0,36877577;PTPN23;protein tyrosine phosphatase, non-receptor type 23
226518_at;0,866;0,03401489;-0,75186721;KCTD10;potassium channel tetramerization domain containing 10
218712_at;0,866;0,03403442;-0,54868137;C1orf109;chromosome 1 open reading frame 109
209328_x_at;0,866;0,03405059;0,54329001;HIGD2A;HIG1 hypoxia inducible domain family member 2A
205456_at;0,866;0,0340855;-1,12902808;CD3E;CD3e molecule
218496_at;0,866;0,0341072;-0,40050525;RNASEH1;ribonuclease H1
228670_at;0,866;0,03411689;-0,65438049;TEP1;telomerase associated protein 1
1554202_x_at;0,866;0,03411825;0,54204122;CABP4;calcium binding protein 4
1568894_at;0,866;0,03412204;0,45136638;LOC101929007;WAS/WASL-interacting protein family member 1
203543_s_at;0,866;0,03413631;1,37648064;KLF9;Kruppel like factor 9
213260_at;0,866;0,0341697;-0,57840976;FOXC1;forkhead box C1
236656_s_at;0,866;0,03417131;0,38250933;LOC100288911;uncharacterized LOC100288911
205095_s_at;0,866;0,03417295;-0,36708259;ATP6V0A1;ATPase H+ transporting V0 subunit a1
240011_at;0,866;0,0342052;1,27847017;TTBK2;tau tubulin kinase 2
32099_at;0,866;0,03421652;-0,3625715;SAFB2;scaffold attachment factor B2
200053_at;0,866;0,03429802;0,27327334;SPAG7;sperm associated antigen 7
211616_s_at;0,866;0,03430003;-1,20083677;HTR2A;5-hydroxytryptamine receptor 2A
1556355_x_at;0,866;0,03430639;-0,68514599;RGL3;ral guanine nucleotide dissociation stimulator like 3
216944_s_at;0,866;0,03434745;-1,65887596;ITPR1;inositol 1,4,5-trisphosphate receptor type 1
205052_at;0,866;0,0343492;0,52655131;AUH;AU RNA binding methylglutaconyl-CoA hydratase
1556401_a_at;0,866;0,0343812;0,8722309;LOC105378589;uncharacterized LOC105378589
232162_at;0,866;0,03438957;-0,47839358;ZNF696;zinc finger protein 696
208597_at;0,866;0,03441556;-1,05345515;CNTF;ciliary neurotrophic factor
64418_at;0,866;0,03443474;-0,45756251;SYNRG;synergin, gamma
1559344_at;0,866;0,03445032;1,53518415;LOC101929064;uncharacterized LOC101929064
239518_at;0,866;0,03445267;1,09042272;LOC102725022;uncharacterized LOC102725022
225048_at;0,866;0,03448845;-0,65222094;PHF10;PHD finger protein 10
222825_at;0,866;0,03456595;-0,76259185;OTUD6B;OTU domain containing 6B
242133_s_at;0,866;0,03457795;-1,3264064;LOC654342///LOC645166;lymphocyte-specific protein 1 pseudogene///lymphocyte-specific protein 1 pseudogene
242393_x_at;0,866;0,03458786;-0,67075432;AGAP6;ArfGAP with GTPase domain, ankyrin repeat and PH domain 6
209204_at;0,866;0,03459112;0,49215167;LMO4;LIM domain only 4
217547_x_at;0,866;0,03460986;-0,71090176;ZNF675;zinc finger protein 675
215863_at;0,866;0,03462848;1,30590197;TFR2;transferrin receptor 2
235527_at;0,866;0,03464044;1,23533399;DLGAP1;DLG associated protein 1
224574_at;0,866;0,03467156;0,3299925;RNASEK-C17orf49///C17orf49;RNASEK-C17orf49 readthrough///chromosome 17 open reading frame 49
238851_at;0,866;0,03475362;1,1240815;ANKRD13A;ankyrin repeat domain 13A
1560260_at;0,866;0,03476593;1,49487094;LOC285593;uncharacterized LOC285593
215594_at;0,866;0,03477688;1,48233772;ERV9-1;endogenous retrovirus group 9 member 1
212267_at;0,866;0,03478886;-0,7030591;WAPL;WAPL cohesin release factor
203115_at;0,866;0,0348598;-1,4940676;FECH;ferrochelatase
209850_s_at;0,866;0,03486278;-1,6449141;CDC42EP2;CDC42 effector protein 2
1554021_a_at;0,866;0,03487023;-0,71315202;ZNF12;zinc finger protein 12
207513_s_at;0,866;0,03487961;-0,70375598;ZNF189;zinc finger protein 189
214849_at;0,866;0,03490225;-0,43068891;KCTD20;potassium channel tetramerization domain containing 20
244766_at;0,866;0,03491688;-0,55585941;LOC102723773///LOC101060604///LOC101060596///LOC101060386///SMG1P7///NPIPA5///SMG1P3///NPIPB5///SMG1P1///LOC613037///SMG1P5///BOLA2///SMG1P2///NPIPB4///SLC7A5P1///SMG1;serine/threonine-protein kinase SMG1-like///putative L-type amino acid transporter 1-like protein IMAA///serine/threonine-protein kinase SMG1-like///putative uncharacterized SMG1-like protein///SMG1P7, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 7///nuclear pore complex interacting protein family member A5///SMG1P3, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 3///nuclear pore complex interacting protein family member B5///SMG1P1, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 1///nuclear pore complex interacting protein member///SMG1P5, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 5///bolA family member 2///SMG1P2, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 2///nuclear pore complex interacting protein family member B4///solute carrier family 7 member 5 pseudogene 1///SMG1, nonsense mediated mRNA decay associated PI3K related kinase
236890_at;0,866;0,03504957;1,03649317;MTG2;mitochondrial ribosome associated GTPase 2
230342_at;0,866;0,03506564;2,01445813;FOXK1;forkhead box K1
1560695_at;0,866;0,03511663;-1,33213102;QTRT2;queuine tRNA-ribosyltransferase accessory subunit 2
235818_at;0,866;0,03517254;1,16060705;VSTM1;V-set and transmembrane domain containing 1
218361_at;0,866;0,03519902;0,75796124;GOLPH3L;golgi phosphoprotein 3 like
203929_s_at;0,866;0,03522012;-0,70717886;MAPT;microtubule associated protein tau
233883_at;0,866;0,03522114;0,68524562;SNX24;sorting nexin 24
221594_at;0,866;0,03522183;0,65572508;RBM48;RNA binding motif protein 48
1555807_a_at;0,866;0,03524016;-0,93344295;MOG;myelin oligodendrocyte glycoprotein
1555136_at;0,866;0,03524618;1,55589629;FGD6;FYVE, RhoGEF and PH domain containing 6
213019_at;0,866;0,03526696;-1,02604304;RANBP6;RAN binding protein 6
229993_at;0,866;0,03530133;-0,77141517;ZCCHC3;zinc finger CCHC-type containing 3
213938_at;0,866;0,03531478;1,69583476;ERC2;ELKS/RAB6-interacting/CAST family member 2
224785_at;0,866;0,03531486;0,66980492;UBALD2;UBA like domain containing 2
207404_s_at;0,866;0,03534609;0,76806581;HTR1E;5-hydroxytryptamine receptor 1E
1555971_s_at;0,866;0,03535705;-0,42252735;FBXO28;F-box protein 28
234787_at;0,866;0,03537411;-0,66375699;DKFZp564H213;uncharacterized LOC440432
1565637_at;0,866;0,03538415;1,32091062;PMP22;peripheral myelin protein 22
243062_at;0,866;0,03542041;1,17605456;FLCN;folliculin
226250_at;0,866;0,0355232;0,48377739;ZBTB20;zinc finger and BTB domain containing 20
1561021_at;0,866;0,03552401;-1,58556815;LOC105371307;uncharacterized LOC105371307
204013_s_at;0,866;0,0355536;1,69041489;LCMT2;leucine carboxyl methyltransferase 2
238962_at;0,866;0,03556402;-1,86596794;ZNF681;zinc finger protein 681
213793_s_at;0,866;0,03557088;-0,51396686;HOMER1;homer scaffolding protein 1
230933_at;0,866;0,03558891;-0,68476162;DSTN;destrin, actin depolymerizing factor
232822_x_at;0,866;0,03559877;0,7168859;LINC00629;long intergenic non-protein coding RNA 629
231962_at;0,866;0,03563455;0,76891602;AP4B1;adaptor related protein complex 4 beta 1 subunit
235888_at;0,866;0,03565293;-1,26598261;GUSBP1///GUSBP4;glucuronidase, beta pseudogene 1///glucuronidase, beta pseudogene 4
227032_at;0,866;0,03567136;-0,5068081;PLXNA2;plexin A2
227105_at;0,866;0,03567633;-0,54779748;CSPP1;centrosome and spindle pole associated protein 1
202544_at;0,866;0,03568803;-0,40015733;GMFB;glia maturation factor beta
203578_s_at;0,866;0,03569145;-0,63298949;SLC7A6;solute carrier family 7 member 6
203831_at;0,866;0,03571915;0,4727723;R3HDM2;R3H domain containing 2
208719_s_at;0,866;0,0357937;0,39807937;DDX17;DEAD-box helicase 17
203008_x_at;0,866;0,03580184;-0,54832027;TXNDC9;thioredoxin domain containing 9
214668_at;0,866;0,03580555;-0,54905121;SPRYD7;SPRY domain containing 7
224761_at;0,866;0,03582266;0,57351031;GNA13;G protein subunit alpha 13
225724_at;0,866;0,03584932;-0,5221365;PSMA3-AS1;PSMA3 antisense RNA 1
204220_at;0,866;0,03585419;0,66668713;GMFG;glia maturation factor gamma
224157_at;0,866;0,03586281;1,04452582;KAAG1;kidney associated antigen 1
204391_x_at;0,866;0,03586621;0,46919574;TRIM24;tripartite motif containing 24
218490_s_at;0,866;0,035886;-0,94355878;ZNF302;zinc finger protein 302
1555349_a_at;0,866;0,03591629;1,30002888;ITGB2;integrin subunit beta 2
1561294_a_at;0,866;0,03592672;1,41081351;LOC100128554;uncharacterized LOC100128554
1555793_a_at;0,866;0,03594217;-0,82471599;ZFP82;ZFP82 zinc finger protein
231234_at;0,866;0,03594281;-1,00811913;CTSC;cathepsin C
216945_x_at;0,866;0,03594582;-0,62542001;PASK;PAS domain containing serine/threonine kinase
228286_at;0,866;0,03595094;-0,73805439;GEN1;GEN1, Holliday junction 5' flap endonuclease
238837_at;0,866;0,03595847;0,68611716;PHF8;PHD finger protein 8
239838_at;0,866;0,0359689;0,7557544;ZNF776;zinc finger protein 776
240719_at;0,866;0,03603527;0,91955776;ISM1-AS1;ISM1 antisense RNA 1
240230_s_at;0,866;0,03606414;-1,53108149;AGAP9;ArfGAP with GTPase domain, ankyrin repeat and PH domain 9
242919_at;0,866;0,03608899;-0,58978841;ZNF253;zinc finger protein 253
1562537_at;0,866;0,03610017;1,04962974;FCER1A;Fc fragment of IgE receptor Ia
225380_at;0,866;0,03611726;-1,05541377;PKDCC;protein kinase domain containing, cytoplasmic
231295_at;0,866;0,03611734;1,07733253;ME3;malic enzyme 3
1560493_a_at;0,866;0,03612753;0,66969669;CPXCR1;CPX chromosome region, candidate 1
1562391_at;0,866;0,03613477;-1,7036232;B3GALNT2;beta-1,3-N-acetylgalactosaminyltransferase 2
1559228_at;0,866;0,03614385;0,92240614;CLU;clusterin
204890_s_at;0,866;0,03617469;-1,22912359;LCK;LCK proto-oncogene, Src family tyrosine kinase
1552813_at;0,866;0,03619653;1,03829848;KLF14;Kruppel like factor 14
210303_at;0,866;0,03624518;1,64044985;MAB21L2;mab-21 like 2
239023_at;0,866;0,03626327;-0,83911543;CDC42SE1;CDC42 small effector 1
207815_at;0,866;0,03626506;-2,0164893;PF4V1;platelet factor 4 variant 1
226413_at;0,866;0,03630268;-0,48936099;LINC00938;long intergenic non-protein coding RNA 938
1570226_at;0,866;0,03634098;-1,24223078;LOC101927124;uncharacterized LOC101927124
219449_s_at;0,866;0,03634284;-0,55117081;TMEM70;transmembrane protein 70
241122_s_at;0,866;0,03636215;0,94228511;MUSK;muscle associated receptor tyrosine kinase
208804_s_at;0,866;0,03638816;-0,81702495;SRSF6;serine and arginine rich splicing factor 6
1556064_at;0,866;0,03641071;-1,33500242;LOC284926;uncharacterized LOC284926
205087_at;0,866;0,03641655;-0,57176113;RWDD3;RWD domain containing 3
213845_at;0,866;0,03642536;0,69662994;GRIK2;glutamate ionotropic receptor kainate type subunit 2
210640_s_at;0,866;0,03642596;-1,17004184;GPER1;G protein-coupled estrogen receptor 1
213082_s_at;0,866;0,03644512;0,35861207;SLC35D2;solute carrier family 35 member D2
213387_at;0,866;0,03645815;-0,44412322;ATAD2B;ATPase family, AAA domain containing 2B
222924_at;0,866;0,03647368;-0,51540565;SLMAP;sarcolemma associated protein
240039_at;0,866;0,03647413;0,66863127;PLA2R1;phospholipase A2 receptor 1
205107_s_at;0,866;0,03648148;-0,38169131;EFNA4;ephrin A4
204337_at;0,866;0,03650801;-1,35871339;RGS4;regulator of G-protein signaling 4
214861_at;0,866;0,03651678;-1,11737086;KDM4C;lysine demethylase 4C
1561290_at;0,866;0,03652271;1,31874846;LOC339622;uncharacterized LOC339622
35846_at;0,866;0,03656848;0,51748462;THRA;thyroid hormone receptor, alpha
237313_at;0,866;0,03658066;1,24994936;C1QTNF1-AS1;C1QTNF1 antisense RNA 1
1553726_s_at;0,866;0,03658407;0,62340861;TBC1D32;TBC1 domain family member 32
219916_s_at;0,866;0,03658612;0,65443869;RNF39;ring finger protein 39
1565716_at;0,866;0,03661105;-0,48135846;FUS;FUS RNA binding protein
210567_s_at;0,866;0,03666028;-0,66096755;SKP2;S-phase kinase-associated protein 2, E3 ubiquitin protein ligase
1553555_at;0,866;0,03667024;1,12742576;TAS2R38;taste 2 receptor member 38
1561452_at;0,866;0,03675262;-1,37145707;LOC101928551;uncharacterized LOC101928551
216392_s_at;0,866;0,03675413;-0,34783885;SEC23IP;SEC23 interacting protein
1555908_at;0,866;0,03680317;0,41797425;FAM120A;family with sequence similarity 120A
220496_at;0,866;0,03681794;1,14909785;CLEC1B;C-type lectin domain family 1 member B
233504_at;0,866;0,03684649;1,46113323;C9orf84;chromosome 9 open reading frame 84
229899_s_at;0,866;0,03687549;-0,8078118;ZFAS1;ZNFX1 antisense RNA 1
219526_at;0,866;0,03687775;-0,7279951;C14orf169;chromosome 14 open reading frame 169
219142_at;0,866;0,03689378;-0,62204411;RASL11B;RAS like family 11 member B
243355_at;0,866;0,03690322;-1,31546775;DARS-AS1;DARS antisense RNA 1
221950_at;0,866;0,03690433;1,33641301;EMX2;empty spiracles homeobox 2
234981_x_at;0,866;0,03690869;-0,44010821;CMBL;carboxymethylenebutenolidase homolog
222717_at;0,866;0,03694003;-0,74977975;SDPR;serum deprivation response
221457_s_at;0,866;0,03694628;0,77876897;BTNL2;butyrophilin like 2
241863_x_at;0,866;0,03694844;-0,74236312;TTC14;tetratricopeptide repeat domain 14
222811_at;0,866;0,03696834;-0,69710407;CMTR2;cap methyltransferase 2
235378_at;0,866;0,03700393;0,86060312;FAM161B;family with sequence similarity 161 member B
1559924_at;0,866;0,03701134;0,73441403;LOC102723757;uncharacterized LOC102723757
206869_at;0,866;0,03702165;0,6078599;CHAD;chondroadherin
244334_at;0,866;0,03702951;-0,44029468;TRAM1L1;translocation associated membrane protein 1-like 1
214492_at;0,866;0,03706022;-1,4175362;SGCD;sarcoglycan delta
208264_s_at;0,866;0,03708929;-0,53855115;EIF3J;eukaryotic translation initiation factor 3 subunit J
1559880_at;0,866;0,0371165;1,3872639;LZTS1-AS1;LZTS1 antisense RNA 1
221004_s_at;0,866;0,03714789;0,30562654;ITM2C;integral membrane protein 2C
215011_at;0,866;0,03720686;-0,54525637;SNHG3///SNORA73A;small nucleolar RNA host gene 3///small nucleolar RNA, H/ACA box 73A
204258_at;0,866;0,03727728;-0,42680889;CHD1;chromodomain helicase DNA binding protein 1
233905_at;0,866;0,03732816;1,07434951;SUN5;Sad1 and UNC84 domain containing 5
230371_at;0,866;0,0373406;1,10940241;HPS6;HPS6, biogenesis of lysosomal organelles complex 2 subunit 3
203801_at;0,866;0,03738424;-0,54015906;MRPS14;mitochondrial ribosomal protein S14
241024_at;0,866;0,03739782;-1,50364759;KHDC1;KH homology domain containing 1
203471_s_at;0,866;0,03743505;1,08120479;PLEK;pleckstrin
217384_x_at;0,866;0,0375039;1,37231352;LOC100293211;uncharacterized LOC100293211
209815_at;0,866;0,03752262;-0,61439977;PTCH1;patched 1
238275_at;0,866;0,03752314;-1,26167744;HAP1;huntingtin associated protein 1
238854_at;0,866;0,03752788;-1,1442844;NRAV;negative regulator of antiviral response (non-protein coding)
207474_at;0,866;0,03757304;-1,59639915;SNRK;SNF related kinase
1554773_at;0,866;0,03757479;0,55713271;WFIKKN2;WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2
208673_s_at;0,866;0,0375751;-0,90885225;SRSF3;serine and arginine rich splicing factor 3
207458_at;0,866;0,03760518;-0,48995475;RHPN1-AS1;RHPN1 antisense RNA 1 (head to head)
221786_at;0,866;0,03767681;-0,74348327;C6orf120;chromosome 6 open reading frame 120
209305_s_at;0,866;0,03769369;0,71378238;GADD45B;growth arrest and DNA damage inducible beta
1556901_s_at;0,866;0,03770575;0,9579016;APCDD1L-AS1;APCDD1L antisense RNA 1 (head to head)
221234_s_at;0,866;0,03771236;0,66183735;BACH2;BTB domain and CNC homolog 2
243719_at;0,866;0,03772054;1,00257397;STK19;serine/threonine kinase 19
236686_at;0,866;0,03778757;-0,83460846;MVK;mevalonate kinase
1563860_at;0,866;0,03781795;1,15890437;LOC400965;uncharacterized LOC400965
237867_s_at;0,866;0,0378352;-1,19757048;PID1;phosphotyrosine interaction domain containing 1
211263_s_at;0,866;0,03786429;-0,96124106;PCSK6;proprotein convertase subtilisin/kexin type 6
221771_s_at;0,866;0,03786844;-0,35455779;MPHOSPH8;M-phase phosphoprotein 8
240490_at;0,866;0,03793576;-0,50823108;LOC101929592;uncharacterized LOC101929592
209704_at;0,866;0,03797688;-0,72246902;MTF2;metal response element binding transcription factor 2
211143_x_at;0,866;0,03798116;0,5954834;NR4A1;nuclear receptor subfamily 4 group A member 1
1556821_x_at;0,866;0,03800159;-0,64968029;DLEU2;deleted in lymphocytic leukemia 2 (non-protein coding)
224017_at;0,866;0,03806763;1,79756165;TBX22;T-box 22
216200_at;0,866;0,03806867;2,27740593;PLEKHM1;pleckstrin homology and RUN domain containing M1
212997_s_at;0,866;0,03806884;-0,35601561;TLK2;tousled like kinase 2
227438_at;0,866;0,03810087;0,88166073;ALPK1;alpha kinase 1
201739_at;0,866;0,03811063;1,12693275;SGK1;serum/glucocorticoid regulated kinase 1
1555236_a_at;0,866;0,03813584;-1,31086414;PGC;progastricsin
215224_at;0,866;0,03815554;-0,93314205;SNORA21;small nucleolar RNA, H/ACA box 21
229380_at;0,866;0,03816131;0,78512035;ILDR2;immunoglobulin like domain containing receptor 2
1562386_s_at;0,866;0,03818221;-1,44119935;ZNF501;zinc finger protein 501
212403_at;0,866;0,03818421;-0,3153637;UBE3B;ubiquitin protein ligase E3B
210358_x_at;0,866;0,03819031;0,65105464;GATA2;GATA binding protein 2
204176_at;0,866;0,03819409;-0,54901651;KLHL20;kelch like family member 20
230071_at;0,866;0,03820835;-1,19590007;42624;septin 11
209841_s_at;0,866;0,03824759;0,79723105;LRRN3;leucine rich repeat neuronal 3
1569002_x_at;0,866;0,03830042;-1,40086926;BMP1;bone morphogenetic protein 1
226157_at;0,866;0,03834654;-0,44029055;TFDP2;transcription factor Dp-2
217686_at;0,866;0,03836888;-0,81184727;PTPN1;protein tyrosine phosphatase, non-receptor type 1
212968_at;0,866;0,03836899;0,3864763;RFNG;RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase
223749_at;0,866;0,03838017;0,63081526;C1QTNF2;C1q and tumor necrosis factor related protein 2
242881_x_at;0,866;0,0383876;-1,29366226;DUXAP10;double homeobox A pseudogene 10
207294_at;0,866;0,03842908;1,70702602;AGTR2;angiotensin II receptor type 2
208706_s_at;0,866;0,03845313;-0,89393822;EIF5;eukaryotic translation initiation factor 5
214280_x_at;0,866;0,0384533;0,64338547;HNRNPA1;heterogeneous nuclear ribonucleoprotein A1
242776_at;0,866;0,03848137;0,57485124;ZCCHC6;zinc finger CCHC-type containing 6
202887_s_at;0,866;0,03848856;0,39162137;DDIT4;DNA damage inducible transcript 4
221921_s_at;0,866;0,03849369;0,73337536;CADM3;cell adhesion molecule 3
217054_at;0,866;0,03851362;0,72165229;MUC3A;mucin 3A, cell surface associated
212343_at;0,866;0,0385246;-0,40533666;YIPF6;Yip1 domain family member 6
1557399_at;0,866;0,03853223;-0,89388033;LOC284009///METTL16;uncharacterized LOC284009///methyltransferase like 16
1554042_s_at;0,866;0,03853231;-1,66127294;TMEM239;transmembrane protein 239
224042_at;0,866;0,03853542;-0,51700007;UPB1;beta-ureidopropionase 1
223708_at;0,866;0,03855353;1,58797185;C1QTNF4;C1q and tumor necrosis factor related protein 4
215209_at;0,866;0,03856434;-1,33484699;SEC24D;SEC24 homolog D, COPII coat complex component
243483_at;0,866;0,03858562;-1,38572726;TRPM8;transient receptor potential cation channel subfamily M member 8
1554887_at;0,866;0,03859466;-1,87799624;LOC101927746;uncharacterized LOC101927746
225347_at;0,866;0,03861818;0,39949925;ARL8A;ADP ribosylation factor like GTPase 8A
1556588_at;0,866;0,03862381;-0,93660166;ST20-AS1;ST20 antisense RNA 1
201010_s_at;0,866;0,03862787;-1,97588443;TXNIP;thioredoxin interacting protein
225909_at;0,866;0,03863087;0,42096511;LOC728743///ZNF775;zinc finger protein pseudogene///zinc finger protein 775
222081_at;0,866;0,03863164;0,8397573;SIRT5;sirtuin 5
211938_at;0,866;0,0386329;0,31933432;EIF4B;eukaryotic translation initiation factor 4B
1570259_at;0,866;0,03863699;-1,27072885;LIMS1;LIM zinc finger domain containing 1
225145_at;0,866;0,03865761;-0,91823057;NCOA5;nuclear receptor coactivator 5
228734_at;0,866;0,03865828;-0,57213391;UBE2V2;ubiquitin conjugating enzyme E2 V2
237282_s_at;0,866;0,03869998;1,50460798;AKAP14;A-kinase anchoring protein 14
1555726_at;0,866;0,03870639;-0,73717024;GAFA3;FGF-2 activity-associated protein 3
214787_at;0,866;0,03870905;-0,42375905;DENND4A;DENN domain containing 4A
222490_at;0,866;0,03871464;-0,61237362;LOC101060521///POLR3E;DNA-directed RNA polymerase III subunit RPC5///RNA polymerase III subunit E
206230_at;0,866;0,03871784;0,62276529;LHX1;LIM homeobox 1
224298_s_at;0,866;0,03873842;0,40046455;UBAC2;UBA domain containing 2
231706_s_at;0,866;0,03876385;0,88457018;EVX1;even-skipped homeobox 1
235436_at;0,866;0,03879708;-0,55963772;DDX31;DEAD-box helicase 31
226406_at;0,866;0,03881824;-0,32296893;C18orf25;chromosome 18 open reading frame 25
238581_at;0,866;0,03882489;1,16961889;GBP5;guanylate binding protein 5
228019_s_at;0,866;0,03883958;-0,63070259;MRPS18C;mitochondrial ribosomal protein S18C
207354_at;0,866;0,0388396;0,79338345;CCL16;C-C motif chemokine ligand 16
204878_s_at;0,866;0,03884938;-0,89706222;TAOK2;TAO kinase 2
239575_at;0,866;0,03885647;-0,6216646;OPALIN;oligodendrocytic myelin paranodal and inner loop protein
1563913_at;0,866;0,03888902;-1,26218457;LOC101929717;uncharacterized LOC101929717
1557117_at;0,866;0,0388935;1,02513488;INTS6-AS1;INTS6 antisense RNA 1
203878_s_at;0,866;0,03890774;-1,00219647;MMP11;matrix metallopeptidase 11
1553508_at;0,866;0,03893853;-1,10183591;MDS2;myelodysplastic syndrome 2 translocation associated
205211_s_at;0,866;0,03897235;0,34589902;RIN1;Ras and Rab interactor 1
243774_at;0,866;0,03900562;1,31661661;MUC20;mucin 20, cell surface associated
219470_x_at;0,866;0,03901319;-0,52130772;CCNJ;cyclin J
219742_at;0,866;0,03912658;-0,56290401;PRR7;proline rich 7 (synaptic)
232707_at;0,866;0,0391367;1,59312221;ISX;intestine specific homeobox
228062_at;0,866;0,03913912;-1,10807681;NAP1L5;nucleosome assembly protein 1 like 5
233752_s_at;0,866;0,0391586;0,69048483;ZFHX3;zinc finger homeobox 3
236332_at;0,866;0,03921265;0,49905818;DHRS7;dehydrogenase/reductase 7
212450_at;0,866;0,0392719;-0,32311419;SECISBP2L;SECIS binding protein 2 like
213950_s_at;0,866;0,03928556;0,51738262;PPP3CC;protein phosphatase 3 catalytic subunit gamma
205380_at;0,866;0,03930496;1,52900087;PDZK1;PDZ domain containing 1
213278_at;0,866;0,03932367;-0,59493704;MTMR9;myotubularin related protein 9
203140_at;0,866;0,03935229;1,06495044;BCL6;B-cell CLL/lymphoma 6
220540_at;0,866;0,03938478;-0,80196539;KCNK15;potassium two pore domain channel subfamily K member 15
223697_x_at;0,866;0,03940037;-0,36590836;C9orf64;chromosome 9 open reading frame 64
225893_at;0,866;0,03940367;-0,33179666;RC3H1;ring finger and CCCH-type domains 1
236478_at;0,866;0,03943713;0,79790335;IFNAR1;interferon alpha and beta receptor subunit 1
243687_at;0,866;0,03944145;-1,12764559;LINC00881;long intergenic non-protein coding RNA 881
203094_at;0,866;0,03944822;-0,67562315;MAD2L1BP;MAD2L1 binding protein
34031_i_at;0,866;0,03947158;-0,437335;KRIT1;KRIT1, ankyrin repeat containing
