The GSE48466 mRNA expression profile dataset.;;;;;
ID;adj.P.Val;P.Value;logFC;Gene.symbol;Gene.title
227345_at;0,000103;0,000000815;-1,37689885;TNFRSF10D;TNF receptor superfamily member 10d
1563478_at;0,000103;0,000000821;3,88806691;KIAA1671;KIAA1671
223884_at;0,000104;0,000000833;2,08326541;OPTC;opticin
1561039_a_at;0,000105;0,00000084;2,08541111;ZNF81;zinc finger protein 81
203275_at;0,000106;0,000000851;0,76465685;IRF2;interferon regulatory factor 2
224531_at;0,000108;0,00000087;2,39457629;GPR61;G protein-coupled receptor 61
203281_s_at;0,000109;0,000000883;1,7526411;MIR5193///UBA7;microRNA 5193///ubiquitin like modifier activating enzyme 7
235569_at;0,00011;0,000000894;2,35642195;VPS37D;VPS37D, ESCRT-I subunit
222868_s_at;0,000111;0,000000911;5,92097102;IL18BP;interleukin 18 binding protein
220133_at;0,000111;0,000000915;2,86319936;ODAM;odontogenic, ameloblast asssociated
213616_at;0,000112;0,000000921;-0,89095211;TPGS2;tubulin polyglutamylase complex subunit 2
222631_at;0,000112;0,000000923;1,25060794;SEPSECS-AS1///PI4K2B;SEPSECS antisense RNA 1 (head to head)///phosphatidylinositol 4-kinase type 2 beta
200986_at;0,000113;0,00000093;3,78281682;SERPING1;serpin family G member 1
236254_at;0,000114;0,000000944;-1,09358665;VPS13B;vacuolar protein sorting 13 homolog B
223724_s_at;0,000114;0,000000951;-0,9097657;STAG3L2///STAG3L3///STAG3L1;stromal antigen 3-like 2 (pseudogene)///stromal antigen 3-like 3 (pseudogene)///stromal antigen 3-like 1 (pseudogene)
211500_at;0,000114;0,000000952;1,79488887;MAPK11;mitogen-activated protein kinase 11
1556992_at;0,000115;0,000000961;1,20322624;LOC550113///UBA6-AS1;uncharacterized LOC550113///UBA6 antisense RNA 1 (head to head)
214428_x_at;0,000116;0,000000972;1,92333848;C4B_2///C4B///C4A;complement component 4B (Chido blood group), copy 2///complement component 4B (Chido blood group)///complement component 4A (Rodgers blood group)
212503_s_at;0,000116;0,000000974;1,56816354;DIP2C;disco interacting protein 2 homolog C
211530_x_at;0,000116;0,000000975;1,31618486;HLA-G;major histocompatibility complex, class I, G
236487_at;0,000116;0,000000978;1,27758077;LOC101927137///SCLT1;uncharacterized LOC101927137///sodium channel and clathrin linker 1
228558_at;0,000117;0,000000989;1,76885266;C14orf80;chromosome 14 open reading frame 80
203805_s_at;0,000117;0,000001;2,24384899;FANCA;Fanconi anemia complementation group A
211267_at;0,000117;0,000001;5,15644027;HESX1;HESX homeobox 1
213932_x_at;0,000117;0,000001;0,51813252;HLA-A;major histocompatibility complex, class I, A
1564208_x_at;0,000117;0,00000101;0,86802568;LINC00957;long intergenic non-protein coding RNA 957
1569898_a_at;0,000118;0,00000102;0,9396278;PAXIP1-AS2;PAXIP1 antisense RNA 2
238039_at;0,000119;0,00000103;1,92188562;SCAMP1-AS1;SCAMP1 antisense RNA 1
224262_at;0,000122;0,00000106;2,01406202;IL1F10;interleukin 1 family member 10 (theta)
205692_s_at;0,000124;0,00000108;4,17487493;CD38;CD38 molecule
226016_at;0,000125;0,0000011;1,04061739;CD47;CD47 molecule
229920_at;0,000125;0,0000011;1,26598313;RBCK1;RANBP2-type and C3HC4-type zinc finger containing 1
226748_at;0,000126;0,00000111;0,95752049;LYSMD2;LysM domain containing 2
206275_s_at;0,000126;0,00000112;3,48857242;MICAL2;microtubule associated monooxygenase, calponin and LIM domain containing 2
236285_at;0,000126;0,00000112;3,86753128;KLHDC7B;kelch domain containing 7B
205801_s_at;0,000127;0,00000113;4,78090644;RASGRP3;RAS guanyl releasing protein 3
226312_at;0,000127;0,00000114;1,30751832;RICTOR;RPTOR independent companion of MTOR complex 2
220504_at;0,000128;0,00000114;1,29662038;KERA;keratocan
238463_at;0,000129;0,00000116;-1,02551934;GAS1RR;GAS1 adjacent regulatory RNA
226904_at;0,000129;0,00000117;1,26611136;SLC6A10P///SLC6A8;solute carrier family 6 member 10, pseudogene///solute carrier family 6 member 8
228140_s_at;0,00013;0,00000118;9,35874009;PPP2R2C;protein phosphatase 2 regulatory subunit Bgamma
222257_s_at;0,000131;0,00000118;2,49525014;ACE2;angiotensin I converting enzyme 2
823_at;0,000136;0,00000123;2,20107669;CX3CL1;C-X3-C motif chemokine ligand 1
240913_at;0,000136;0,00000124;2,6408564;FGFR2;fibroblast growth factor receptor 2
227893_at;0,000136;0,00000124;-0,98409163;LOC101930476///LINC00476;uncharacterized LOC101930476///long intergenic non-protein coding RNA 476
207148_x_at;0,000138;0,00000127;2,16192361;MYOZ2;myozenin 2
1562949_at;0,000139;0,00000127;2,26633954;LINC00358;long intergenic non-protein coding RNA 358
209593_s_at;0,000141;0,0000013;2,74416411;TOR1B;torsin family 1 member B
227284_at;0,000144;0,00000133;0,78688153;ZNF766;zinc finger protein 766
1555600_s_at;0,000146;0,00000135;3,18976472;APOL4;apolipoprotein L4
212265_at;0,000147;0,00000136;0,90330051;QKI;QKI, KH domain containing RNA binding
226105_at;0,00015;0,00000139;0,9342444;C1GALT1;core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1
226109_at;0,00015;0,0000014;0,92102375;C21orf91;chromosome 21 open reading frame 91
217436_x_at;0,000152;0,00000142;1,86374254;HLA-J;major histocompatibility complex, class I, J (pseudogene)
1568713_a_at;0,000152;0,00000142;2,67752953;TBC1D1;TBC1 domain family member 1
219734_at;0,000152;0,00000143;1,87584573;SIDT1;SID1 transmembrane family member 1
233421_s_at;0,000153;0,00000143;1,59641082;NUP133;nucleoporin 133
226590_at;0,000153;0,00000144;2,59010706;ZNF618;zinc finger protein 618
1561618_at;0,000153;0,00000145;1,87064971;DPP10-AS3;DPP10 antisense RNA 3
204804_at;0,000155;0,00000147;2,7124529;TRIM21;tripartite motif containing 21
225967_s_at;0,000155;0,00000147;-1,52776459;C17orf89;chromosome 17 open reading frame 89
230716_at;0,000159;0,00000152;1,55869874;SMLR1;small leucine rich protein 1
1552590_a_at;0,000159;0,00000152;12,27997049;ABCC12;ATP binding cassette subfamily C member 12
207181_s_at;0,000159;0,00000153;1,05622002;CASP7;caspase 7
208354_s_at;0,000159;0,00000154;1,55072893;SLC12A3;solute carrier family 12 member 3
205992_s_at;0,00016;0,00000155;1,44569274;IL15;interleukin 15
242324_x_at;0,000165;0,00000161;1,1176213;CCBE1;collagen and calcium binding EGF domains 1
238917_s_at;0,000166;0,00000163;3,74156018;DENND5B;DENN domain containing 5B
222410_s_at;0,000166;0,00000163;0,95579458;SNX6;sorting nexin 6
208809_s_at;0,000167;0,00000164;0,68760177;C6orf62;chromosome 6 open reading frame 62
205767_at;0,000168;0,00000166;1,63384021;EREG;epiregulin
222154_s_at;0,000169;0,00000168;1,07149988;SPATS2L;spermatogenesis associated serine rich 2 like
204858_s_at;0,00017;0,00000169;2,76462345;TYMP;thymidine phosphorylase
210747_at;0,00017;0,0000017;1,17935428;HLA-DQB1;major histocompatibility complex, class II, DQ beta 1
217395_at;0,00017;0,0000017;1,59660841;MT4;metallothionein 4
1555766_a_at;0,00017;0,0000017;1,68484322;GNG2;G protein subunit gamma 2
217772_s_at;0,000172;0,00000173;-0,88790494;MTCH2;mitochondrial carrier 2
221887_s_at;0,000172;0,00000173;7,18735094;WHRN;whirlin
206666_at;0,000172;0,00000174;1,67849805;GZMK;granzyme K
219932_at;0,000173;0,00000174;1,94447004;SLC27A6;solute carrier family 27 member 6
201635_s_at;0,000173;0,00000175;-0,99492551;FXR1;FMR1 autosomal homolog 1
204891_s_at;0,000175;0,00000178;-1,14352474;LCK;LCK proto-oncogene, Src family tyrosine kinase
211368_s_at;0,000175;0,00000178;2,0232126;CASP1;caspase 1
222139_at;0,00018;0,00000183;1,26401999;ERV3-2;endogenous retrovirus group 3 member 2
232634_at;0,000184;0,00000189;2,36237135;LOC101927254;uncharacterized LOC101927254
212702_s_at;0,000187;0,00000192;-1,02010357;BICD2;BICD cargo adaptor 2
226936_at;0,000187;0,00000192;-0,79261149;CENPW;centromere protein W
1568682_a_at;0,000187;0,00000193;1,60160323;LOC100507336;uncharacterized LOC100507336
235704_at;0,000188;0,00000194;-0,82779234;LOC102723983///DAZAP2;uncharacterized LOC102723983///DAZ associated protein 2
214995_s_at;0,000189;0,00000196;2,70097107;APOBEC3F///APOBEC3G;apolipoprotein B mRNA editing enzyme catalytic subunit 3F///apolipoprotein B mRNA editing enzyme catalytic subunit 3G
206791_s_at;0,000193;0,00000202;1,63414028;LOC729966///PDE4C;uncharacterized LOC729966///phosphodiesterase 4C
209250_at;0,000195;0,00000204;0,90738781;DEGS1;delta 4-desaturase, sphingolipid 1
220717_at;0,000199;0,0000021;2,29936078;ADAMTS20;ADAM metallopeptidase with thrombospondin type 1 motif 20
1562585_at;0,0002;0,00000211;2,76103248;LOC284263;uncharacterized LOC284263
219471_at;0,0002;0,00000211;2,71931383;KIAA0226L;KIAA0226 like
204200_s_at;0,000204;0,00000217;7,72069565;PDGFB;platelet derived growth factor subunit B
206359_at;0,000206;0,0000022;2,96312054;SOCS3;suppressor of cytokine signaling 3
1565795_at;0,000208;0,00000222;1,4444107;DUOX1;dual oxidase 1
221653_x_at;0,000209;0,00000224;2,54181601;APOL2;apolipoprotein L2
232271_at;0,00021;0,00000225;0,95099283;HNF4G;hepatocyte nuclear factor 4 gamma
203568_s_at;0,00021;0,00000225;1,90131856;TRIM38;tripartite motif containing 38
211678_s_at;0,000213;0,00000229;1,47732313;RNF114;ring finger protein 114
234678_at;0,000213;0,00000229;2,70353118;KRTAP4-3;keratin associated protein 4-3
203769_s_at;0,000225;0,00000243;0,99964435;STS;steroid sulfatase (microsomal), isozyme S
209124_at;0,000226;0,00000244;1,66087851;MYD88;myeloid differentiation primary response 88
1555319_at;0,000226;0,00000245;2,12905433;STAB1;stabilin 1
235670_at;0,000226;0,00000246;1,81764057;STX11;syntaxin 11
219724_s_at;0,000228;0,00000249;1,28443849;TESPA1;thymocyte expressed, positive selection associated 1
219202_at;0,000228;0,00000249;1,31620711;RHBDF2;rhomboid 5 homolog 2
223254_s_at;0,000228;0,0000025;-0,83057019;G2E3;G2/M-phase specific E3 ubiquitin protein ligase
1563655_at;0,000228;0,0000025;1,27259417;TNNT2;troponin T2, cardiac type
210704_at;0,000228;0,0000025;1,55669809;FEZ2;fasciculation and elongation protein zeta 2
236226_at;0,000228;0,00000251;1,54602324;BTLA;B and T lymphocyte associated
221903_s_at;0,00023;0,00000253;1,07912199;CYLD;CYLD lysine 63 deubiquitinase
205967_at;0,00023;0,00000254;-0,62159877;HIST2H4B///HIST4H4///HIST2H4A///HIST1H4L///HIST1H4E///HIST1H4B///HIST1H4H///HIST1H4C///HIST1H4J///HIST1H4K///HIST1H4F///HIST1H4D///HIST1H4A///HIST1H4I;histone cluster 2, H4b///histone cluster 4, H4///histone cluster 2, H4a///histone cluster 1, H4l///histone cluster 1, H4e///histone cluster 1, H4b///histone cluster 1, H4h///histone cluster 1, H4c///histone cluster 1, H4j///histone cluster 1, H4k///histone cluster 1, H4f///histone cluster 1, H4d///histone cluster 1, H4a///histone cluster 1, H4i
230615_at;0,000232;0,00000257;5,2958981;DUOXA2;dual oxidase maturation factor 2
205108_s_at;0,000233;0,00000258;3,54161213;APOB;apolipoprotein B
204249_s_at;0,000233;0,00000259;3,13827238;LMO2;LIM domain only 2
202965_s_at;0,000234;0,00000261;9,59221328;CAPN6;calpain 6
1568872_at;0,000234;0,00000261;1,95344069;ISPD-AS1;ISPD antisense RNA 1
212660_at;0,000234;0,00000261;1,82136252;JADE2;jade family PHD finger 2
200629_at;0,000239;0,00000268;2,7626185;WARS;tryptophanyl-tRNA synthetase
228150_at;0,000239;0,00000269;2,41059804;SEC16B;SEC16 homolog B, endoplasmic reticulum export factor
223525_at;0,00024;0,00000269;1,58721281;DLL4;delta like canonical Notch ligand 4
1552703_s_at;0,000244;0,00000274;1,81535877;CARD16///CASP1;caspase recruitment domain family member 16///caspase 1
212782_x_at;0,000244;0,00000275;-0,5322109;POLR2J;RNA polymerase II subunit J
226301_at;0,000248;0,0000028;0,97218518;SLC18B1;solute carrier family 18 member B1
213800_at;0,000251;0,00000285;0,97200641;CFH;complement factor H
213069_at;0,000252;0,00000286;0,74787877;HEG1;heart development protein with EGF like domains 1
1558813_at;0,000254;0,0000029;1,18337776;TMED5;transmembrane p24 trafficking protein 5
202751_at;0,000255;0,00000291;1,10888977;TFIP11;tuftelin interacting protein 11
1562759_at;0,000259;0,00000296;1,27844052;LOC101927044;uncharacterized LOC101927044
227985_at;0,00026;0,00000298;-0,81572043;LOC100506098;uncharacterized LOC100506098
209536_s_at;0,000266;0,00000306;1,82496757;EHD4;EH domain containing 4
233030_at;0,000266;0,00000306;-0,98360899;PNPLA3;patatin like phospholipase domain containing 3
242912_at;0,000266;0,00000307;1,26506335;POTEM;POTE ankyrin domain family member M
219425_at;0,000266;0,00000308;1,39910531;SULT4A1;sulfotransferase family 4A member 1
233067_at;0,000268;0,0000031;0,97993197;PRDM11;PR/SET domain 11
202964_s_at;0,00027;0,00000313;0,77641351;RFX5;regulatory factor X5
1552322_at;0,00027;0,00000313;2,2972322;FAM122C;family with sequence similarity 122C
202907_s_at;0,000274;0,00000319;0,60879733;NBN;nibrin
236043_at;0,000278;0,00000325;2,29862157;LOC100130175///BBIP1;uncharacterized LOC100130175///BBSome interacting protein 1
1560488_at;0,000283;0,00000333;2,05094236;LCNL1;lipocalin like 1
202841_x_at;0,000283;0,00000334;1,48982429;OGFR;opioid growth factor receptor
228433_at;0,000283;0,00000335;-2,07812148;NFYA;nuclear transcription factor Y subunit alpha
208116_s_at;0,000284;0,00000336;1,37333898;MAN1A1;mannosidase alpha class 1A member 1
202859_x_at;0,000286;0,00000339;1,52903056;CXCL8;C-X-C motif chemokine ligand 8
208654_s_at;0,000287;0,00000341;0,54415152;CD164;CD164 molecule
231337_at;0,000288;0,00000343;1,47345246;LOC100505498///TEX41;uncharacterized LOC100505498///testis expressed 41 (non-protein coding)
1555251_a_at;0,0003;0,00000357;2,17095388;OTOF;otoferlin
218421_at;0,000306;0,00000367;-1,24250898;CERK;ceramide kinase
230499_at;0,000306;0,00000367;2,0145975;BIRC3;baculoviral IAP repeat containing 3
213719_s_at;0,000307;0,00000368;2,51723483;SMARCA4;SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4
1552616_a_at;0,000308;0,0000037;2,06640588;ACACB;acetyl-CoA carboxylase beta
217546_at;0,00031;0,00000374;3,50786359;MT1M;metallothionein 1M
1552749_a_at;0,000315;0,00000382;1,74105069;KLC3;kinesin light chain 3
214538_x_at;0,000317;0,00000386;2,15767683;RGS6;regulator of G-protein signaling 6
205044_at;0,000317;0,00000386;0,93392912;GABRP;gamma-aminobutyric acid type A receptor pi subunit
238797_at;0,000322;0,00000393;1,83785378;TRIM11;tripartite motif containing 11
221865_at;0,000323;0,00000395;1,50280309;TMEM268;transmembrane protein 268
1560135_at;0,000329;0,00000405;3,55318318;LOC102723409;uncharacterized LOC102723409
230830_at;0,000332;0,0000041;-1,16037417;SLC51B;solute carrier family 51 beta subunit
201927_s_at;0,000333;0,00000413;-1,04490345;PKP4;plakophilin 4
207413_s_at;0,000339;0,00000421;1,92058974;SCN5A;sodium voltage-gated channel alpha subunit 5
221918_at;0,000339;0,00000422;0,89725654;CDK17;cyclin dependent kinase 17
230025_at;0,000341;0,00000424;3,17216932;GJD3;gap junction protein delta 3
226694_at;0,000343;0,0000043;2,56527607;PALM2-AKAP2///AKAP2;PALM2-AKAP2 readthrough///A-kinase anchoring protein 2
213008_at;0,000343;0,0000043;-0,65479097;FANCI;Fanconi anemia complementation group I
205739_x_at;0,000349;0,00000438;0,93051461;ZNF107;zinc finger protein 107
234908_s_at;0,00035;0,00000439;1,40761961;DSCAML1;DS cell adhesion molecule like 1
215769_at;0,00035;0,0000044;1,78590685;YME1L1;YME1 like 1 ATPase
209732_at;0,000352;0,00000444;2,60106109;CLEC2B;C-type lectin domain family 2 member B
233135_at;0,000353;0,00000446;1,35001584;LINC01007;long intergenic non-protein coding RNA 1007
229168_at;0,000357;0,00000452;1,30505926;COL23A1;collagen type XXIII alpha 1 chain
1561319_at;0,000358;0,00000454;0,86630679;OTX2-AS1;OTX2 antisense RNA 1 (head to head)
208912_s_at;0,000359;0,00000456;1,77769955;CNP;2',3'-cyclic nucleotide 3' phosphodiesterase
227194_at;0,000361;0,00000459;-1,35554822;FAM3B;family with sequence similarity 3 member B
206486_at;0,000365;0,00000465;4,93833452;LAG3;lymphocyte activating 3
206851_at;0,000365;0,00000466;1,17227142;RNASE3;ribonuclease A family member 3
230956_at;0,000371;0,00000475;-0,99271553;COLCA1;colorectal cancer associated 1
220100_at;0,000371;0,00000475;3,35461497;SLC22A11;solute carrier family 22 member 11
215294_s_at;0,000373;0,0000048;-0,95110689;SMARCA1;SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1
218043_s_at;0,000376;0,00000485;0,73643093;AZI2;5-azacytidine induced 2
209045_at;0,000378;0,00000488;0,66761089;XPNPEP1;X-prolyl aminopeptidase 1
242477_at;0,000378;0,0000049;1,39113915;TTC39B;tetratricopeptide repeat domain 39B
228310_at;0,000378;0,00000491;-1,80244142;ENAH;enabled homolog (Drosophila)
229025_s_at;0,00038;0,00000493;-0,83588506;IMMP1L;inner mitochondrial membrane peptidase subunit 1
204908_s_at;0,000395;0,00000516;0,82464574;MIR8085///BCL3;microRNA 8085///B-cell CLL/lymphoma 3
229496_at;0,000395;0,00000516;1,49588716;CLP1;cleavage and polyadenylation factor I subunit 1
222859_s_at;0,000402;0,00000525;0,61856752;DAPP1;dual adaptor of phosphotyrosine and 3-phosphoinositides 1
220351_at;0,000407;0,00000534;2,6128496;ACKR4;atypical chemokine receptor 4
202659_at;0,000411;0,00000543;1,08481145;PSMB10;proteasome subunit beta 10
209500_x_at;0,000411;0,00000544;1,80663465;TNFSF12-TNFSF13///TNFSF13;TNFSF12-TNFSF13 readthrough///tumor necrosis factor superfamily member 13
1552609_s_at;0,000411;0,00000544;11,42499639;IFNL3///IFNL2;interferon lambda 3///interferon lambda 2
1564783_x_at;0,000412;0,00000546;1,01522968;OFCC1;orofacial cleft 1 candidate 1
1554179_s_at;0,000412;0,00000548;1,12595628;LYNX1;Ly6/neurotoxin 1
221698_s_at;0,000414;0,00000551;3,239181;CLEC7A;C-type lectin domain family 7 member A
226413_at;0,000414;0,00000552;-1,03801783;LINC00938;long intergenic non-protein coding RNA 938
230923_at;0,000414;0,00000553;2,11856652;FAM19A1;family with sequence similarity 19 member A1, C-C motif chemokine like
227092_at;0,000415;0,00000555;-1,57550411;LOC101927752;uncharacterized LOC101927752
221266_s_at;0,000415;0,00000558;3,11796248;DCSTAMP;dendrocyte expressed seven transmembrane protein
205220_at;0,000415;0,00000559;1,02664527;HCAR3;hydroxycarboxylic acid receptor 3
238404_x_at;0,000418;0,00000563;1,45509548;SEZ6L2;seizure related 6 homolog like 2
201422_at;0,000421;0,00000568;2,05756087;IFI30///PIK3R2;IFI30, lysosomal thiol reductase///phosphoinositide-3-kinase regulatory subunit 2
211937_at;0,000421;0,0000057;-1,36094435;EIF4B;eukaryotic translation initiation factor 4B
214097_at;0,000427;0,00000578;-0,68567489;RPS21;ribosomal protein S21
205073_at;0,000431;0,00000586;2,24234345;CYP2J2;cytochrome P450 family 2 subfamily J member 2
232428_at;0,000431;0,00000587;0,93601981;MOGAT2;monoacylglycerol O-acyltransferase 2
228863_at;0,000431;0,00000587;2,62651728;PCDH17;protocadherin 17
230753_at;0,000431;0,00000588;1,09980075;PATL2;PAT1 homolog 2
235321_at;0,000434;0,00000593;-0,64274502;NDUFS1;NADH:ubiquinone oxidoreductase core subunit S1
217419_x_at;0,000434;0,00000594;0,91478842;AGRN;agrin
203845_at;0,000436;0,00000597;1,07721146;KAT2B;lysine acetyltransferase 2B
228563_at;0,000436;0,00000598;1,61273989;GJC1;gap junction protein gamma 1
207375_s_at;0,000436;0,00000598;2,53016548;IL15RA;interleukin 15 receptor subunit alpha
224973_at;0,000437;0,000006;2,4079885;FAM46A;family with sequence similarity 46 member A
207156_at;0,000442;0,00000609;1,51731542;HIST1H2AH///HIST1H2AG///HIST1H2AM///HIST1H2AL///HIST1H2AK///HIST1H2AI;histone cluster 1, H2ah///histone cluster 1, H2ag///histone cluster 1, H2am///histone cluster 1, H2al///histone cluster 1, H2ak///histone cluster 1, H2ai
210314_x_at;0,000445;0,00000615;1,85507412;TNFSF13;tumor necrosis factor superfamily member 13
238025_at;0,000445;0,00000617;3,45411068;MLKL;mixed lineage kinase domain like
230478_at;0,000445;0,00000618;1,46262875;OIT3;oncoprotein induced transcript 3
